Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	tree_length
8352	-283.4287	-368.7414	85.31267	0.0273226	0.017723	0.00741782	0.00976819	0.00284529	0.00822888	0.00144699	0.0427038	0.0201835	0.00596434	0.0643282	0.000130275	0.00655311	0.00989306	0.00183334	0.0119944	0.016779	0.00373401	0.0149488	0.0126121	0.00578765	0.0330565	0.00784431	0.008208	0.00115957	0.009213	0.0130735	0.00658279	0.00125563	0.0162903	0.000627306	0.0137653	0.0303068	0.00640835	0.018679	0.0115482	0.0383753	0.00890762	0.0449766	0.0115233	0.0294308	0.0242852	0.00119698	0.00561185	0.0288792	0.00456999	0.0141178	0.00996718	0.00082642	0.0209244	0.0195643	0.0135804	0.0161459	0.0133583	0.0201558	0.00315803	0.00282705	0.252113	1.50992	0.122695	0.359434	0.72671	1.37606	2.78215	8.15028	1.517036	0.1138435	0.0340426	0.022082	0.00924225	0.0121707	0.00354509	0.0102528	0.00180288	0.0532069	0.0251476	0.00743128	0.0801498	0.000162316	0.00816486	0.0123263	0.00228426	0.0149444	0.0209058	0.0046524	0.0186255	0.0157141	0.00721114	0.0411868	0.00977363	0.0102268	0.00144477	0.011479	0.016289	0.00820184	0.00156446	0.020297	0.000781593	0.0171509	0.0377609	0.0079845	0.0232731	0.0143885	0.0478138	0.0110985	0.0560387	0.0143574	0.0366694	0.0302582	0.00149138	0.00699209	0.0359821	0.00569399	0.0175901	0.0124186	0.00102968	0.0260708	0.0243762	0.0169205	0.0201171	0.0166438	0.0251131	0.00393476	0.00352236	0.8025991
8388	-280.9015	-366.0487	85.14714	0.0440606	0.0208152	0.00486418	0.0163273	0.000727616	0.00609702	0.000106872	0.0153092	0.0135467	0.0018081	0.0120683	0.0116673	0.00444588	0.00888443	0.00431676	0.00865445	0.00445648	0.00193375	0.0271529	0.00162204	0.0153275	0.00383193	0.0129378	0.00144036	0.000901161	0.00320616	0.0101701	0.000750456	0.00159644	0.0016142	0.00743699	0.0146748	0.0413602	0.000626487	0.0302952	0.00640731	0.0319722	0.00807975	0.0531066	0.0110792	0.0183533	0.0192263	0.00167596	0.000956739	0.00678987	0.00200784	0.0110404	0.0120294	0.0123761	0.00877723	0.01484	0.00167328	0.00189251	0.00612696	0.011866	0.00819305	0.000691313	0.271485	1.49672	0.0880774	0.305779	0.690966	1.44725	3.27033	11.3536	1.756724	0.1236729	0.0729243	0.0344511	0.00805067	0.0270231	0.00120427	0.0100911	0.000176883	0.0253382	0.022421	0.00299256	0.0199742	0.0193104	0.00735834	0.0147045	0.00714463	0.0143239	0.00737588	0.00320054	0.0449406	0.00268462	0.0253684	0.00634219	0.0214133	0.00238392	0.0014915	0.00530649	0.0168324	0.00124207	0.00264226	0.00267165	0.0123089	0.0242881	0.068455	0.00103689	0.0501414	0.0106047	0.0529169	0.0133727	0.0878962	0.0183371	0.0303764	0.0318213	0.00277387	0.00158349	0.0112379	0.00332317	0.0182729	0.0199097	0.0204836	0.0145271	0.0245616	0.00276944	0.00313227	0.0101407	0.0196393	0.0135602	0.00114419	0.6041961
8424	-287.035	-371.8076	84.7726	0.0174024	0.0075764	0.0114161	0.0188224	9.27286e-05	0.0119077	0.00857573	0.0147217	0.00800352	0.00053268	0.0034335	0.00206773	0.00622396	0.00236144	0.00119234	0.00219576	0.00607166	0.000490287	0.00378671	0.00219011	0.000645978	0.00819788	0.000330927	0.00623283	0.000243388	0.00257939	0.00276474	0.00265422	0.00445209	0.000781335	0.00827541	0.00346191	0.0167209	0.000442183	0.00706222	0.00478553	0.00494408	0.00250609	0.0164496	0.00315432	0.019459	0.000340974	6.714e-05	0.0020837	0.00748953	0.00346542	0.00137201	0.000723339	0.000952494	0.0126299	0.0018572	0.00118523	0.00472465	0.00864946	0.000644943	0.00243367	0.000849346	0.212803	1.53673	0.0509821	0.234209	0.635811	1.57279	4.26968	19.6147	2.152056	0.09441694	0.0590558	0.0257108	0.0387408	0.0638744	0.000314678	0.0404092	0.029102	0.0499588	0.0271602	0.00180767	0.0116517	0.00701693	0.0211212	0.00801363	0.00404623	0.00745139	0.0206044	0.00166381	0.0128503	0.0074322	0.00219215	0.0278198	0.00112301	0.0211513	0.000825945	0.00875324	0.00938224	0.0090072	0.0151083	0.00265149	0.0280829	0.0117481	0.0567431	0.00150056	0.0239659	0.0162399	0.0167779	0.0085045	0.0558222	0.0107043	0.0660347	0.00115711	0.000227842	0.00707111	0.025416	0.01176	0.00465596	0.00245468	0.00323232	0.0428602	0.00630247	0.00402213	0.0160333	0.0293523	0.00218864	0.00825876	0.00288229	0.2946779
8460	-287.0863	-372.3551	85.26878	0.0793314	0.00282083	0.0464306	0.103236	0.0080558	0.0280214	0.0378128	0.0626549	0.00527158	0.0341057	0.0232423	0.00531815	0.00807066	0.0378931	0.0161377	0.0338401	0.0224125	0.00488301	0.0199007	0.0268067	0.00235817	0.001086	0.0185982	0.000773317	0.00957625	0.00388021	0.0113415	0.0427886	0.00860105	0.0313356	0.00394666	0.0136127	0.0492158	0.0145054	0.0553818	0.00380904	0.0267963	0.0068514	0.0430337	0.0689849	0.0688574	0.00214259	0.000224326	0.00181438	0.00434913	0.0309752	0.000517739	0.0122982	0.00106562	0.0214998	0.0107078	0.00169247	0.00968736	0.007201	0.00741999	0.028207	0.00596853	0.167742	1.56745	0.16502	0.415328	0.76023	1.31539	2.40774	6.05986	1.302744	0.07296548	0.0641139	0.00227973	0.0375242	0.0834332	0.00651052	0.0226463	0.0305595	0.0506363	0.00426037	0.0275635	0.0187839	0.00429801	0.00652253	0.0306244	0.0130422	0.0273488	0.0181133	0.00394634	0.0160833	0.0216646	0.00190582	0.000877682	0.0150306	0.000624978	0.00773931	0.0031359	0.00916592	0.0345808	0.00695118	0.0253248	0.0031896	0.0110015	0.0397751	0.011723	0.0447584	0.00307838	0.0216561	0.00553715	0.0347789	0.0557521	0.055649	0.0017316	0.000181295	0.00146634	0.00351487	0.0250335	0.000418426	0.00993911	0.000861208	0.0173757	0.00865384	0.00136782	0.00782911	0.00581969	0.00599667	0.0227963	0.00482363	1.237351
8496	-284.8335	-369.641	84.8074	0.0903286	0.0384001	0.0651034	0.0395162	0.0133343	0.00686737	0.052617	0.139439	0.00453444	0.0363494	0.0789122	0.0106674	0.0133748	0.0327012	0.00609032	0.0323364	0.0139773	0.00491384	0.0853132	0.0208941	0.0106461	0.0177016	0.00378699	0.00590886	0.0075763	0.00191896	0.0202465	0.0221041	0.00180256	0.0210105	0.0282096	0.039723	0.0463984	0.00541377	0.0953265	0.00715352	0.0578601	0.0126999	0.114437	0.0286958	0.0167594	0.0435162	0.00905132	0.0159453	0.00353972	0.0910553	0.00289743	0.00331475	0.00625825	0.00395384	0.0505641	0.000108925	0.0290985	0.0207821	0.0373404	0.0152524	0.00618481	0.212551	1.5369	0.226469	0.484659	0.797741	1.25354	2.06331	4.41562	1.073864	0.09429475	0.0534517	0.0227231	0.0385247	0.0233836	0.00789051	0.00406374	0.0311359	0.0825123	0.00268324	0.0215096	0.046696	0.00631241	0.0079145	0.0193508	0.00360392	0.0191349	0.00827101	0.00290775	0.0504838	0.012364	0.00629977	0.0104748	0.00224094	0.00349655	0.00448325	0.00113554	0.0119808	0.01308	0.00106666	0.0124329	0.0166929	0.0235059	0.0274561	0.00320358	0.0564091	0.00423307	0.0342385	0.00751509	0.0677178	0.0169807	0.00991731	0.0257506	0.00535609	0.0094356	0.00209462	0.0538817	0.00171454	0.00196149	0.00370329	0.00233967	0.0299211	6.44562e-05	0.017219	0.0122978	0.022096	0.00902554	0.00365984	1.689913
8532	-275.1084	-360.8191	85.71066	0.0863878	0.0371969	0.00974175	0.0200331	0.00646243	0.00190474	0.0123367	0.0473983	0.00151539	0.00837135	0.0321321	0.00782231	0.0047083	0.00465141	0.00437281	0.014278	0.0124501	0.000679989	0.0331578	0.0107542	0.0154125	0.0122418	0.00294635	0.00572268	0.00530743	0.0131957	0.00782533	0.0191581	0.00164395	0.0163695	0.0198767	0.0245857	0.0235106	0.00107058	0.0493447	0.00111999	0.0448133	0.0538022	0.0789516	0.00888668	0.0141951	0.0195748	0.0104691	0.00161605	0.00232487	0.0412923	0.000204632	0.00945824	0.00210938	0.0163936	0.0148732	0.000199829	0.00376087	0.0470774	0.0182101	0.0111691	0.00441459	0.0680768	1.6354	0.152934	0.400204	0.751483	1.3307	2.49873	6.53875	1.35774	0.028382	0.0881972	0.037976	0.00994579	0.0204527	0.00659779	0.00194464	0.0125951	0.048391	0.00154713	0.00854669	0.0328052	0.00798615	0.00480691	0.00474884	0.0044644	0.014577	0.0127109	0.000694231	0.0338523	0.0109795	0.0157353	0.0124982	0.00300806	0.00584254	0.0054186	0.0134721	0.00798924	0.0195594	0.00167838	0.0167124	0.020293	0.0251007	0.024003	0.00109301	0.0503783	0.00114345	0.045752	0.0549291	0.0806052	0.00907282	0.0144925	0.0199848	0.0106884	0.0016499	0.00237357	0.0421572	0.000208918	0.00965634	0.00215356	0.016737	0.0151847	0.000204015	0.00383965	0.0480635	0.0185915	0.0114031	0.00450706	0.9794841
8568	-283.5605	-368.9834	85.42288	0.0621415	0.0193728	0.0136998	0.0510121	0.00795374	0.0112577	0.0113036	0.0667009	0.00891819	0.0140099	0.0649771	0.00945794	0.022693	0.0150443	0.00626489	0.00380879	0.01019	0.00101529	0.0376663	0.0317821	0.00979466	0.0523592	0.0111921	0.0200392	0.00175041	0.00192043	0.0448628	0.00201759	0.0106849	0.0106807	0.00244914	0.0494698	0.0548791	0.00646735	0.0845913	0.00307909	0.07239	0.0407625	0.0798215	0.00196042	0.0223798	0.0562227	0.00150939	0.00444864	0.0144878	0.01468	0.00903703	0.00514861	0.00646846	0.0478539	0.0305598	0.000380862	0.0217329	0.0102213	0.00152981	0.0225249	0.000257896	0.040187	1.65442	0.163275	0.41318	0.759001	1.31752	2.42025	6.12463	1.310431	0.01656186	0.0478054	0.0149035	0.0105393	0.0392435	0.0061188	0.00866051	0.00869586	0.0513129	0.00686075	0.0107778	0.0499867	0.00727598	0.0174577	0.0115735	0.00481957	0.00293009	0.00783918	0.000781059	0.0289766	0.0244499	0.00753502	0.0402799	0.00861004	0.0154161	0.00134658	0.00147738	0.0345129	0.00155213	0.00821986	0.00821668	0.00188412	0.038057	0.0422184	0.00497532	0.0650759	0.00236874	0.0556895	0.0313585	0.0614066	0.00150815	0.0172167	0.043252	0.00116117	0.00342233	0.0111454	0.0112933	0.00695217	0.00396082	0.00497618	0.0368139	0.0235096	0.000292997	0.0167191	0.00786326	0.00117688	0.0173283	0.000198399	1.299886
8604	-297.0823	-380.7349	83.65266	0.115287	0.0193789	0.0692291	0.201471	0.0376399	0.0120795	0.0226857	0.139252	0.0306221	0.00119056	0.0880389	0.112226	0.0432745	0.0306686	0.017523	0.0816933	0.0132949	0.00965848	0.0361828	0.0573994	0.0194201	0.083734	0.120384	0.00466009	0.00145727	0.0120481	0.0442246	0.0185529	0.0293049	0.0230625	0.0193694	0.0824412	0.0490549	0.0525856	0.122229	0.0788542	0.14695	0.0165864	0.0285073	0.0169656	0.117671	0.0146297	0.00611906	0.00631926	0.01266	0.00872941	0.00518667	0.00388861	0.0461905	0.0643082	0.0263986	0.00264147	0.0505407	0.00162443	0.0163577	0.0263999	0.0745655	0.14824	1.58075	0.254256	0.512802	0.811913	1.23166	1.95007	3.93304	0.990179	0.06394007	0.0444536	0.00747233	0.0266941	0.0776854	0.0145136	0.00465776	0.0087474	0.0536944	0.0118076	0.000459069	0.0339471	0.0432733	0.0166863	0.0118255	0.00675671	0.0315003	0.00512642	0.00372423	0.0139518	0.0221327	0.00748821	0.0322871	0.046419	0.00179689	0.000561912	0.00464565	0.0170526	0.00715383	0.0112997	0.0088927	0.00746868	0.0317887	0.0189152	0.0202766	0.0471306	0.0304055	0.0566628	0.00639557	0.0109922	0.0065418	0.0453729	0.00564109	0.00235946	0.00243665	0.0048816	0.00336599	0.00199994	0.00149942	0.0178107	0.0247967	0.0101791	0.00101853	0.0194881	0.000626365	0.00630738	0.0101796	0.0287518	2.593417
8640	-296.4826	-379.7778	83.29521	0.151426	0.109625	0.00586296	0.145118	0.0355058	0.0163146	0.0150506	0.0466228	0.015027	0.0380263	0.073268	0.0516014	0.0618583	0.0250124	0.0077086	0.0432499	0.0589647	0.0311005	0.0422128	0.0152444	0.160636	0.012279	0.0840421	0.00634096	0.00729426	0.0243226	0.0226518	0.0420246	0.0223569	0.0358193	0.0148539	0.132289	0.162178	0.00302252	0.136539	0.0407467	0.303066	0.0900589	0.0437204	0.0375326	0.0652164	0.0484235	0.0345938	0.00239513	0.0378718	0.0428514	0.045538	0.023748	0.0828686	0.0381962	0.101204	0.0060835	0.035025	0.00406987	0.00153054	0.0129185	0.0430932	0.143123	1.58423	0.380893	0.624535	0.863411	1.1582	1.60119	2.62541	0.6979318	0.06159694	0.0505395	0.0365879	0.0019568	0.048434	0.0118503	0.00544511	0.00502323	0.0155607	0.00501536	0.0126915	0.0244536	0.0172223	0.0206456	0.00834805	0.00257279	0.0144349	0.0196798	0.01038	0.0140888	0.00508792	0.0536131	0.0040982	0.0280495	0.00211633	0.0024345	0.00811783	0.00756019	0.014026	0.00746174	0.0119549	0.00495756	0.0441522	0.0541278	0.00100878	0.0455706	0.0135994	0.10115	0.0300577	0.014592	0.0125267	0.0217664	0.0161616	0.0115459	0.000799389	0.01264	0.0143019	0.0151986	0.00792603	0.0276579	0.0127482	0.0337773	0.0020304	0.0116898	0.00135834	0.000510828	0.00431162	0.0143826	2.9962
8676	-288.3978	-373.6954	85.29764	0.0712607	0.0985773	0.0332453	0.0387849	0.00970341	0.0269908	0.00146915	0.031427	0.00887573	0.0186535	0.0326846	0.0134301	0.0396772	0.0162248	0.00102229	0.0084882	0.0189509	0.00293478	0.057955	0.00383235	0.0875677	0.0423119	0.0151765	0.00502426	0.000528799	0.00562609	0.0184294	0.03317	0.00239121	0.0347432	0.00334413	0.00107334	0.00960555	0.00785861	0.0332618	0.0542681	0.0453599	0.0230074	0.00685498	0.0158493	0.00852855	0.0078556	0.0248544	0.00157539	0.0490041	0.00231244	0.00605734	0.0414489	0.00321846	0.023656	0.00043024	0.00619013	0.03527	0.0157703	0.00370506	0.00665617	0.000418393	0.14053	1.586	0.152612	0.399793	0.751242	1.33113	2.5013	6.55255	1.359264	0.06041349	0.0585741	0.0810275	0.0273266	0.03188	0.0079759	0.0221856	0.0012076	0.025832	0.00729557	0.0153326	0.0268657	0.0110391	0.0326134	0.0133363	0.000840291	0.00697704	0.015577	0.00241229	0.0476372	0.00315007	0.0719779	0.034779	0.0124746	0.00412978	0.000434656	0.00462447	0.0151484	0.0272647	0.0019655	0.0285578	0.00274877	0.000882252	0.00789546	0.00645953	0.0273402	0.0446066	0.0372844	0.0189114	0.00563458	0.0130276	0.0070102	0.00645706	0.0204295	0.00129492	0.0402799	0.00190075	0.00497895	0.0340697	0.00264547	0.0194445	0.000353644	0.00508809	0.0289908	0.0129627	0.00304545	0.00547117	0.000343906	1.216591
8712	-278.8009	-364.1357	85.3348	0.0551688	0.0339779	0.00274541	0.0158688	0.00098294	0.00827371	0.00438955	0.0156766	0.0174569	0.00466818	0.0308693	0.00598099	0.00504397	0.0136536	0.00467571	0.00737213	0.0205486	0.00168083	0.0107451	0.00870776	0.00230463	0.0291656	0.00413388	0.00368355	0.000894935	0.00570651	0.00266399	0.00285864	0.000903383	0.00475333	0.00219083	0.00747362	0.0628432	0.00207463	0.0283841	0.00137295	0.014768	0.0091889	0.0223296	0.0043646	0.0172388	0.0134056	0.00631247	0.00864496	0.0127901	0.0106657	0.00574452	0.00155476	0.00336667	0.0213697	0.0190868	0.00673276	0.00820238	0.0242696	0.0111753	0.00553775	0.0237829	0.247942	1.51277	0.112067	0.343897	0.716761	1.39517	2.90785	8.9232	1.582548	0.1117496	0.0810797	0.0499362	0.00403484	0.0233219	0.00144459	0.0121596	0.00645118	0.0230393	0.0256558	0.00686067	0.0453677	0.00879006	0.00741296	0.0200662	0.00687173	0.0108346	0.0301996	0.00247026	0.0157917	0.0127975	0.00338703	0.0428638	0.00607543	0.00541359	0.00131526	0.00838667	0.00391517	0.00420124	0.00132767	0.00698581	0.00321979	0.0109837	0.0923586	0.00304901	0.0417151	0.00201778	0.021704	0.0135046	0.0328171	0.0064145	0.0253353	0.0197017	0.00927723	0.0127052	0.0187972	0.015675	0.00844253	0.00228497	0.00494788	0.0314063	0.0280513	0.00989491	0.0120548	0.0356682	0.016424	0.00813864	0.034953	0.6804263
8748	-284.2172	-368.8154	84.5982	0.163743	0.126756	0.0481948	0.0170606	0.0036473	0.00573955	0.00998307	0.0694249	0.0376588	0.00821309	0.0477304	0.00795391	0.0268505	0.0701844	0.0103378	0.0366296	0.0277228	0.0238775	0.0340868	0.0319981	0.00198503	0.0105216	0.0142772	0.0173767	0.0164198	0.00505651	0.00410177	0.0153181	0.00965283	0.035998	0.00470959	0.0134016	0.024002	0.0147187	0.0744599	0.01463	0.180551	0.0307019	0.0550646	0.0101002	0.13407	0.0751914	0.00649616	0.0298572	0.000932317	0.0229031	0.0214343	0.0256376	0.00172798	0.038595	0.0457463	0.0472621	0.0193644	0.0056147	0.0514461	0.059636	0.0355283	0.133202	1.591	0.239958	0.498529	0.804794	1.24255	2.0059	4.1674	1.032031	0.05708314	0.0826033	0.0639443	0.0243128	0.00860656	0.00183995	0.00289543	0.00503615	0.0350227	0.0189977	0.00414325	0.0240785	0.0040125	0.0135452	0.0354058	0.00521508	0.0184785	0.0139853	0.0120454	0.0171957	0.016142	0.00100139	0.00530784	0.00720243	0.00876599	0.0082833	0.00255085	0.00206922	0.00772751	0.00486955	0.0181599	0.00237584	0.00676068	0.0121082	0.00742514	0.0375627	0.00738037	0.0910825	0.0154882	0.0277784	0.00509526	0.0676341	0.0379317	0.00327711	0.015062	0.000470325	0.0115539	0.0108129	0.0129334	0.000871713	0.01947	0.0230776	0.0238423	0.00976873	0.00283244	0.025953	0.0300845	0.0179229	1.982283
8784	-279.8161	-364.8644	85.04836	0.0473579	0.0989248	0.00112113	0.0478226	0.00412291	0.0199066	0.00611235	0.0816456	0.0345091	0.000443115	0.0442768	0.00696256	0.0414704	0.0404812	0.00854641	0.0120896	0.0195863	0.000574348	0.0111727	0.00637951	0.0065136	0.0332161	0.0282089	0.00394569	0.0107776	0.00700074	0.002742	0.0155751	0.00187643	0.00160845	0.0296041	0.0481023	0.0331008	0.0286913	0.0844689	0.0184241	0.000481872	0.00962577	0.0251759	0.0161315	0.00411517	0.0152145	0.00253206	0.034751	0.0179846	0.00725723	0.013184	0.0157474	0.00165387	0.0181502	0.0269185	0.0030049	0.0888638	0.0895606	0.000189813	2.37569e-05	0.0278818	0.252727	1.5095	0.174971	0.427359	0.767033	1.30372	2.33995	5.71524	1.260407	0.1141528	0.0362671	0.0757574	0.000858567	0.0366229	0.00315736	0.0152447	0.00468089	0.0625249	0.0264274	0.000339341	0.0339075	0.00533199	0.0317584	0.0310008	0.00654491	0.0092583	0.0149993	0.00043984	0.00855616	0.00488548	0.00498817	0.0254372	0.0216026	0.00302164	0.00825357	0.00536123	0.00209984	0.0119276	0.00143698	0.00123177	0.0226711	0.0368371	0.0253488	0.021972	0.0646869	0.0141093	0.000369021	0.00737149	0.0192799	0.0123537	0.00315143	0.0116513	0.00193907	0.0266126	0.0137728	0.00555764	0.0100964	0.0120595	0.00126655	0.0138996	0.0206144	0.00230117	0.0680526	0.0685862	0.000145361	1.81933e-05	0.0213521	1.30581
8820	-290.8736	-376.31	85.43642	0.049023	0.084302	0.0257222	0.0494654	0.00340758	0.022969	0.0293231	0.0349451	0.0727423	0.0274157	0.0151795	0.00922742	0.0142112	0.00734694	0.000627735	0.00648214	0.0126889	0.00200524	0.0721252	0.000232221	0.00457047	0.00758296	0.00377584	0.00584285	0.0149791	0.000583546	0.0279841	0.0380132	0.00473695	0.0144036	0.00572033	0.00786209	0.0674559	0.00877041	0.080337	0.0546745	0.0188736	0.0115521	0.0189771	0.0255086	0.00663118	0.00635867	0.0203406	0.00890369	0.0262615	0.0309026	0.0577475	0.0171052	0.0022747	0.0293881	0.0167459	0.0115863	0.0293791	0.0585527	0.00213327	3.71947e-07	0.0188914	0.139208	1.5869	0.21336	0.470768	0.790536	1.26496	2.12419	4.68692	1.116979	0.05981113	0.0375699	0.0646067	0.0197128	0.0379089	0.00261148	0.0176028	0.0224724	0.0267809	0.0557477	0.0210107	0.0116332	0.00707164	0.0108911	0.00563049	0.000481079	0.00496773	0.0097244	0.00153676	0.0552748	0.000177968	0.00350268	0.00581137	0.0028937	0.0044778	0.0114795	0.000447214	0.0214462	0.0291323	0.00363027	0.0110385	0.0043839	0.00602529	0.0516963	0.0067214	0.061568	0.041901	0.0144642	0.00885321	0.0145435	0.0195491	0.00508195	0.00487311	0.0155885	0.00682354	0.0201261	0.0236829	0.0442561	0.0131089	0.00174326	0.0225222	0.0128336	0.00887946	0.0225154	0.0448732	0.00163488	2.8505e-07	0.0144779	1.304849
8856	-288.2532	-373.0564	84.80313	0.0112588	0.106175	0.0213343	0.053694	0.0219948	0.00383332	0.000802966	0.0552467	0.0469735	0.0234145	0.0310557	0.0368084	0.0450041	0.0292395	0.00975905	0.017131	0.0247851	0.00673286	0.0367882	0.00169085	0.00324856	0.0497484	0.0220491	0.012906	0.00612972	0.0181026	0.021207	0.0206362	0.00712825	0.00128279	0.0020834	0.0169728	0.0487639	0.0617971	0.20135	0.0397619	0.0302743	0.0341179	0.0712414	0.0306622	0.0176641	0.022685	0.0264086	0.0316504	0.0218898	0.0283882	0.000520693	0.0252728	0.0340797	0.0297848	0.0481529	0.000517644	0.00296151	0.0560105	5.69708e-05	1.64664e-05	0.018093	0.191281	1.5514	0.194697	0.450214	0.779602	1.28271	2.22117	5.13618	1.183165	0.08406541	0.00683453	0.0644523	0.0129508	0.0325944	0.0133517	0.00232698	0.000487432	0.0335369	0.0285148	0.0142135	0.018852	0.0223442	0.0273192	0.0177495	0.00592413	0.0103992	0.0150455	0.00408711	0.0223319	0.00102642	0.00197201	0.0301992	0.0133847	0.00783444	0.00372099	0.010989	0.0128735	0.012527	0.00432713	0.000778704	0.00126471	0.0103032	0.0296016	0.0375133	0.122227	0.0241371	0.0183777	0.0207109	0.0432464	0.0186131	0.0107228	0.0137707	0.0160311	0.0192131	0.013288	0.0172327	0.000316081	0.0153416	0.0206877	0.0180805	0.0292307	0.000314231	0.00179776	0.0340006	3.45835e-05	9.99573e-06	0.0109832	1.647339
8892	-277.5956	-362.6083	85.01272	0.000498484	0.0314468	4.42981e-05	0.0159084	0.00187567	0.00226605	0.00127722	0.0208438	0.00428337	0.00544657	0.00529233	0.0031913	0.00806017	0.00517088	0.000246896	0.00691444	0.00837948	0.00148838	0.0079246	0.000337835	0.00256886	0.00632213	0.00629548	0.00148448	0.00246133	0.000700435	0.00844956	0.00467551	0.000443834	7.63901e-05	0.000859311	0.00100198	0.0244391	0.00465292	0.00639401	0.000791516	0.00937727	0.00236387	0.00396364	0.00992395	0.00597268	0.00631565	0.00146617	0.00601365	0.00237736	0.00878388	0.00495615	0.00659748	0.0313496	0.00620838	0.0115818	0.000473891	0.0363282	0.000396369	0.000673947	0.00637802	0.000700687	0.142179	1.58488	0.0518729	0.236196	0.637489	1.56865	4.23377	19.2779	2.139531	0.06116569	0.00136677	0.0862225	0.000121459	0.0436186	0.00514282	0.00621317	0.00350194	0.0571507	0.0117444	0.0149337	0.0145108	0.00875009	0.0220998	0.0141778	0.000676954	0.0189584	0.0229753	0.00408092	0.0217281	0.000926294	0.00704345	0.0173344	0.0172613	0.00407023	0.00674862	0.00192049	0.0231675	0.0128196	0.00121693	0.000209451	0.00235611	0.0027473	0.0670084	0.0127576	0.0175315	0.00217022	0.0257111	0.00648138	0.0108677	0.02721	0.0163762	0.0173166	0.00402003	0.0164885	0.00651839	0.0240841	0.0135891	0.0180893	0.0859562	0.0170225	0.0317556	0.00129934	0.0996068	0.00108679	0.00184787	0.0174876	0.00192118	0.3647165
